Longitude    Jan_LatNH     Jan_LatSH    Feb_LatNH     Feb_LatSH     Mar_LatNH     Mar_LatSH    Apr_LatNH     Apr_LatSH     May_LatNH     May_LatSH    Jun_LatNH     Jun_LatSH    Jul_LatNH     Jul_LatSH     Aug_LatNH     Aug_LatSH    Sep_LatNH     Sep_LatSH     Oct_LatNH     Oct_LatSH    Nov_LatNH     Nov_LatSH    Dec_LatNH     Dec_LatSH
-178.50 	57.5682 	-62.7046 	56.7500 	-66.9546 	56.2625 	-65.3984 	55.9000 	-63.7375 	56.5000 	-62.6250 	58.9318 	-61.8125 	66.0469 	-59.9531 	64.8958 	-60.0227 	63.3846 	-60.1875 	62.7031 	-60.4167 	60.5000 	-61.1250 	58.0625 	-62.8750 
-178.40 	57.5409 	-62.7136 	56.7167 	-66.9273 	56.2525 	-65.4047 	55.8800 	-63.7475 	56.4857 	-62.6250 	58.9591 	-61.8054 	66.0094 	-59.9656 	64.8792 	-60.0136 	63.4077 	-60.1575 	62.7406 	-60.3833 	60.6000 	-61.1250 	58.0554 	-62.8750 
-178.30 	57.5136 	-62.7227 	56.6833 	-66.9000 	56.2425 	-65.4109 	55.8600 	-63.7575 	56.4714 	-62.6250 	58.9864 	-61.7982 	65.9719 	-59.9781 	64.8625 	-60.0046 	63.4308 	-60.1275 	62.7781 	-60.3500 	60.7000 	-61.1250 	58.0482 	-62.8750 
-178.20 	57.4864 	-62.7318 	56.6500 	-66.8727 	56.2325 	-65.4172 	55.8400 	-63.7675 	56.4571 	-62.6250 	59.0136 	-61.7911 	65.9344 	-59.9906 	64.8458 	-59.9955 	63.4539 	-60.0975 	62.8156 	-60.3167 	60.8000 	-61.1250 	58.0411 	-62.8750 
-178.10 	57.4591 	-62.7409 	56.6167 	-66.8455 	56.2225 	-65.4234 	55.8200 	-63.7775 	56.4429 	-62.6250 	59.0409 	-61.7839 	65.8969 	-60.0031 	64.8292 	-59.9864 	63.4769 	-60.0675 	62.8531 	-60.2833 	60.9000 	-61.1250 	58.0339 	-62.8750 
-178.00 	57.4318 	-62.7500 	56.5833 	-66.8182 	56.2125 	-65.4297 	55.8000 	-63.7875 	56.4286 	-62.6250 	59.0682 	-61.7768 	65.8594 	-60.0156 	64.8125 	-59.9773 	63.5000 	-60.0375 	62.8906 	-60.2500 	61.0000 	-61.1250 	58.0268 	-62.8750 
-177.90 	57.4046 	-62.7591 	56.5500 	-66.7909 	56.2025 	-65.4359 	55.7800 	-63.7975 	56.4143 	-62.6250 	59.0955 	-61.7696 	65.8219 	-60.0281 	64.7958 	-59.9682 	63.5231 	-60.0075 	62.9281 	-60.2167 	61.1000 	-61.1250 	58.0196 	-62.8750 
-177.80 	57.3773 	-62.7682 	56.5167 	-66.7636 	56.1925 	-65.4422 	55.7600 	-63.8075 	56.4000 	-62.6250 	59.1227 	-61.7625 	65.7844 	-60.0406 	64.7792 	-59.9591 	63.5462 	-59.9775 	62.9656 	-60.1833 	61.1188 	-61.1250 	58.0125 	-62.8750 
-177.70 	57.3500 	-62.7773 	56.4833 	-66.7364 	56.1825 	-65.4484 	55.7400 	-63.8175 	56.3857 	-62.6250 	59.1500 	-61.7554 	65.7469 	-60.0531 	64.7625 	-59.9500 	63.5692 	-59.9475 	63.0031 	-60.1500 	61.1104 	-61.1250 	58.0054 	-62.8750 
-177.60 	57.3227 	-62.7864 	56.4500 	-66.7091 	56.1725 	-65.4547 	55.7200 	-63.8275 	56.3714 	-62.6250 	59.1773 	-61.7482 	65.7094 	-60.0656 	64.7458 	-59.9409 	63.5923 	-59.9175 	63.0406 	-60.1167 	61.1021 	-61.1250 	57.9982 	-62.8750 
-177.50 	57.2955 	-62.7955 	56.4167 	-66.6818 	56.1625 	-65.4609 	55.7000 	-63.8375 	56.3571 	-62.6250 	59.2046 	-61.7411 	65.6719 	-60.0781 	64.7292 	-59.9318 	63.6154 	-59.8875 	63.0781 	-60.0833 	61.0938 	-61.1250 	57.9911 	-62.8750 
-177.40 	57.2682 	-62.8046 	56.3833 	-66.6546 	56.1525 	-65.4672 	55.6800 	-63.8475 	56.3429 	-62.6250 	59.2318 	-61.7339 	65.6344 	-60.0906 	64.7125 	-59.9227 	63.6385 	-59.8575 	63.1156 	-60.0500 	61.0854 	-61.1250 	57.9839 	-62.8750 
-177.30 	57.2409 	-62.8136 	56.3500 	-66.6273 	56.1425 	-65.4734 	55.6600 	-63.8575 	56.3286 	-62.6250 	59.2591 	-61.7268 	65.6025 	-60.1031 	64.6958 	-59.9136 	63.6615 	-59.8275 	63.1250 	-60.0167 	61.0771 	-61.1250 	57.9768 	-62.8750 
